Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0307383	107	183	145	194	273	323	54	281	205	98	378	393	234.64	180	290	1.655	0.727	3.675	0.000238210948498612	0.00318059852107493	0.0119	0.0587	0.0227	0.0227	TRUE	NA
FBtr0343377	26	0	0	587	1	155	13	0	0	296	1	188	83.09	4	162	129.408	7.016	3.675	0.000238062625633209	0.00318059852107493	3.6282	0.2503	2.0315	2.0315	TRUE	NA
FBtr0335475	1012	259	134	3494	387	507	509	398	189	1760	535	616	667.94	365	970	2.379	1.25	3.674	0.000238584715818012	0.00318311001399533	0.1189	0.019	0.0807	0.0807	TRUE	NA
FBtr0346946	321	38	42	685	133	83	161	58	59	345	184	101	151.5	93	210	2.305	1.205	3.664	0.000247865095749493	0.00330178648137475	0.0541	0.1065	0.0665	0.0665	TRUE	NA
FBtr0303107	1075	371	355	1281	652	693	540	570	502	645	902	842	666.93	537	796	1.46	0.546	3.662	0.000250705351609291	0.00333702837576839	0.0128	0.019	0.0144	0.0144	TRUE	NA
FBtr0339464	646	19	11	740	201	633	325	29	16	373	278	769	298.25	123	473	9.717	3.281	3.661	0.000251446821589071	0.00334430124850506	0.8528	0.0438	0.5645	0.5645	TRUE	NA
FBtr0089049	457	152	155	597	234	279	230	234	219	301	324	339	274.31	228	321	1.402	0.487	3.658	0.000254055736329556	0.00337638104157668	0	0.0484	0.0089	0.0089	TRUE	NA
FBtr0076529	2519	803	982	3033	1151	1445	1266	1235	1388	1528	1592	1756	1460.7	1296	1625	1.251	0.323	3.658	0.000254438114031516	0.0033788435530258	0.0031	0.0107	0.0049	0.0049	TRUE	NA
FBtr0088363	166	56	60	307	100	163	83	86	85	155	138	198	124.23	85	164	1.927	0.947	3.655	0.000257173433934157	0.00341252426576408	0.016	0.1415	0.0388	0.0388	TRUE	NA
FBtr0302731	2200	1082	937	3090	1468	1557	1106	1663	1324	1557	2030	1892	1595.4	1364	1826	1.345	0.428	3.653	0.000259127113296066	0.00343048280335734	0.0081	0.0102	0.0092	0.0092	TRUE	NA
FBtr0339695	507	103	144	694	267	266	255	158	204	350	369	323	276.47	206	347	1.694	0.76	3.652	0.000260047057403519	0.00344000520997371	0.0201	0.048	0.0269	0.0269	TRUE	NA
FBtr0332320	69	0	0	383	44	14	35	0	0	193	61	17	50.91	12	90	32.534	5.024	3.646	0.00026624826567124	0.00351390320759641	1.4013	0.4683	0.9189	0.9189	TRUE	NA
FBtr0088923	2732	920	1144	4061	1359	1504	1373	1414	1617	2046	1879	1828	1692.88	1468	1918	1.31	0.389	3.641	0.000271697461887693	0.00357755859186068	0.0066	0.0099	0.0076	0.0076	TRUE	NA
