Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0333659	297	51	16	1115	206	108	171	89	26	652	325	150	235.33	95	376	4.032	2.012	0.00134371321879044	0.0414987084912586	0.2537	0.2442
FBtr0336677	689	425	496	1696	775	883	396	739	799	992	1221	1228	895.78	645	1147	1.853	0.89	0.00134124878103253	0.0414987084912586	0.0527	0.0603
FBtr0076263	95	31	19	432	207	95	55	54	31	253	326	132	141.67	47	237	5.127	2.358	0.00138480937682778	0.0423168887088885	0.3425	0.415
FBtr0083397	2003	697	757	3475	1231	1349	1151	1211	1220	2032	1940	1876	1571.66	1194	1949	1.633	0.708	0.00137924250010787	0.0423168887088885	0.0341	0.0441
FBtr0089513	1456	440	348	2533	785	830	837	765	561	1481	1237	1154	1005.76	721	1291	1.793	0.842	0.00138168046892334	0.0423168887088885	0.0479	0.0555
FBtr0083035	4717	1695	1802	6509	2971	3407	2710	2946	2903	3807	4681	4738	3630.94	2853	4409	1.538	0.621	0.00140391401515941	0.042794945397564	0.0267	0.0362
FBtr0332320	69	0	0	383	44	14	40	0	0	224	69	19	58.74	13	104	29.645	4.89	0.00140585031450777	0.042794945397564	0.9343	0.8009
FBtr0080513	1050	639	1004	3018	1309	1394	603	1110	1618	1765	2063	1939	1516.28	1110	1922	1.844	0.883	0.00142057148384663	0.0431603840885717	0.0523	0.0447
FBtr0110925	67	19	59	896	101	191	38	33	95	524	159	266	185.9	55	316	5.251	2.393	0.00143974173478033	0.0436593438275944	0.332	0.3148
FBtr0340190	23	1	286	1893	738	1040	13	2	461	1107	1163	1446	698.69	159	1239	12.204	3.609	0.00148812197117579	0.0448695600037634	0.6509	0.0744
FBtr0087089	0	0	18	318	92	144	0	0	29	186	145	200	93.37	10	177	29.84	4.899	0.00156656036479712	0.0470560381788777	1.0553	0.5956
FBtr0086170	2	58	75	29	247	267	1	101	121	17	389	371	166.71	74	259	4.705	2.234	0.00157332708591646	0.0471701271607785	0.2951	0.3554
FBtr0076364	262	138	182	847	333	415	151	240	293	495	525	577	380.14	228	532	2.416	1.272	0.00159361277293946	0.0474419907351152	0.1089	0.1429
FBtr0113354	3017	1206	1371	4643	2235	2238	1734	2096	2209	2715	3522	3113	2564.64	2013	3117	1.55	0.632	0.00160008336387873	0.0474419907351152	0.0282	0.0386
FBtr0331662	1336	95	84	1998	300	255	768	165	135	1169	473	355	510.66	356	666	2.241	1.164	0.00160006578800369	0.0474419907351152	0.0896	0.1024
FBtr0083552	278	48	16	449	403	217	160	83	26	263	635	302	244.72	90	400	4.996	2.321	0.00162093216390909	0.0477507174818649	0.3087	0.2348
